SCHID,C0196,C0198,C0200,C0202,C0204,C0194,C0560,C0562,FR_LVEL,FR_SIZE,FR_URBAN,INVASIVE,C0190,C0284,C0288,C0308,SVINC08,FR_CATMN,FINALWGT,REPWGT1,REPWGT2,REPWGT3,REPWGT4,REPWGT5,REPWGT6,REPWGT7,REPWGT8,REPWGT9,REPWGT10,REPWGT11,REPWGT12,REPWGT13,REPWGT14,REPWGT15,REPWGT16,REPWGT17,REPWGT18,REPWGT19,REPWGT20,REPWGT21,REPWGT22,REPWGT23,REPWGT24,REPWGT25,REPWGT26,REPWGT27,REPWGT28,REPWGT29,REPWGT30,REPWGT31,REPWGT32,REPWGT33,REPWGT34,REPWGT35,REPWGT36,REPWGT37,REPWGT38,REPWGT39,REPWGT40,REPWGT41,REPWGT42,REPWGT43,REPWGT44,REPWGT45,REPWGT46,REPWGT47,REPWGT48,REPWGT49,REPWGT50,IC0110,IC0112,IC0114,IC0116,IC0120,IC0122,IC0124,IC0126,IC0128,IC0130,IC0132,IC0134,IC0136,IC0138,IC0140,IC0141,IC0142,IC0143,IC0144,IC0146,IC0148,IC0150,IC0152,IC0154,IC0156,IC0158,IC0160,IC0162,IC0164,IC0166,IC0168,IC0169,IC0170,IC0171,IC0172,IC0173,IC0174,IC0176,IC0178,IC0180,IC0182,IC0184,IC0186,IC0188,IC0190,IC0192,IC0194,IC0196,IC0198,IC0200,IC0202,IC0204,IC0206,IC0208,IC0210,IC0212,IC0214,IC0216,IC0218,IC0220,IC0222,IC0224,IC0226,IC0228,IC0230,IC0244,IC0246,IC0248,IC0250,IC0252,IC0254,IC0256,IC0258,IC0260,IC0262,IC0264,IC0266,IC0268,IC0270,IC0272,IC0274,IC0276,IC0280,IC0282,IC0284,IC0286,IC0288,IC0290,IC0292,IC0294,IC0296,IC0298,IC0300,IC0302,IC0304,IC0306,IC0308,IC0374,IC0376,IC0378,IC0380,IC0382,IC0384,IC0386,IC0388,IC0390,IC0392,IC0394,IC0396,IC0398,IC0400,IC0402,IC0404,IC0406,IC0408,IC0410,IC0412,IC0414,IC0416,IC0418,IC0420,IC0422,IC0424,IC0426,IC0428,IC0430,IC0432,IC0434,IC0436,IC0438,IC0440,IC0442,IC0444,IC0446,IC0448,IC0450,IC0452,IC0454,IC0456,IC0508,IC0510,IC0512,IC0514,IC0516,IC0518,IC0520,IC0526,IC0528,IC0532,IC0534,IC0536,IC0538,IC0540,IC0542,IC0544,IC0546,IC0556,IC0558,IC0560,IC0562,IC0568,IC0570,IC0572,C0116,C0120,C0124,C0126
2070,3,3,1,1,1,2,2,2,1,3,2,0,2,1,1,2,0.0,4.0,66.58471562489767,68.556289335241,68.21411548864054,67.85117754329214,68.84405598610051,68.48968409042962,67.85620973813651,67.99365138434041,68.01613068295256,67.15560842300893,67.91652640782294,67.97034391169481,67.45685342292678,67.32791596556557,68.46780085397081,67.93903522575292,68.09875896436778,67.7429310975533,67.2215693879027,67.31779557781046,66.81595458924586,67.59148475056163,67.97434628374617,67.97120387291335,67.81115241272057,67.63742662455135,67.6502879140251,68.29371034267494,68.50476967032093,67.73139998300078,68.50186087242854,67.67803866646332,68.08129997645693,68.05766815190982,68.15661008313035,68.36331421379006,67.83840164138792,0.0,68.55601454295635,67.96886631212963,68.53142879482057,68.44490814688125,68.00449642560154,67.24458368642233,67.47461259593638,67.15920908061607,67.82982596797716,68.09067510541443,68.0121044509539,68.46682196565666,67.98511686291866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2071,3,5,2,1,1,2,3,3,3,4,4,1,2,3,3,2,0.0,3.0,9.440909447202076,9.678695436683974,9.653446279762191,9.472189827273134,9.597859890847195,9.726468647639784,9.627918363278322,9.803774914891635,9.59321821475739,9.73407533632347,9.502071739142082,9.583118321890069,9.639269036010162,9.609776474558075,9.398248373594095,9.563392658869896,9.530480357666786,9.669339662680889,9.617336110736915,9.671900168534565,0.0,9.53023788854328,9.50360493613249,9.688226475805784,9.616331457470434,9.647689087566121,9.607586639815665,9.677303648728275,9.551820113722883,9.664808201048253,9.711159531091877,9.66230102308512,9.622064912525971,9.673131301003254,9.538780111643765,9.583540740539293,9.725537782447889,9.782649203046676,9.7278698377298909,9.67647827601394,9.580132704749,9.749711876356738,9.807472552033943,9.794879226696013,9.689345399150639,9.665554532959513,9.509590674812966,9.667922969007957,9.643637546442278,9.602239976696545,9.496949986028625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
2073,1,1,1,1,1,1,3,3,1,3,1,1,1,2,2,2,1.0,4.0,64.22644341374445,65.64796506834583,65.65013237940676,64.84522030323133,65.85299280891493,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,0.0,65.79360897529449,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,66.24817334683786,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,65.34000920624912,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
2074,4,4,4,2,1,2,3,3,1,3,1,0,1,3,2,2,0.0,4.0,64.22644341374445,65.64796506834583,65.65013237940676,64.84522030323133,65.85299280891493,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,65.3925747907174,65.79360897529449,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,0.0,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,65.34000920624912,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2076,4,4,4,3,1,2,3,3,1,3,2,0,1,2,2,2,0.0,3.0,66.58471562489767,68.556289335241,68.21411548864054,67.85117754329214,68.84405598610051,68.48968409042962,67.85620973813651,67.99365138434041,68.01613068295256,67.15560842300893,67.91652640782294,67.97034391169481,67.45685342292678,67.32791596556557,68.46780085397081,67.93903522575292,0.0,67.7429310975533,67.2215693879027,67.31779557781046,66.81595458924586,67.59148475056163,67.97434628374617,67.97120387291335,67.81115241272057,67.63742662455135,67.6502879140251,68.29371034267494,68.50476967032093,67.73139998300078,68.50186087242854,67.67803866646332,68.08129997645693,68.05766815190982,68.15661008313035,68.36331421379006,67.83840164138792,68.32718095345702,68.55601454295635,67.96886631212963,68.53142879482057,68.44490814688125,68.00449642560154,67.24458368642233,67.47461259593638,67.15920908061607,67.82982596797716,68.09067510541443,68.0121044509539,68.46682196565666,67.98511686291866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2077,4,4,2,2,1,2,2,3,2,1,1,0,1,3,2,2,0.0,3.0,37.332541440368345,38.37338443180438,37.3862340142027,37.917372732353584,37.7526365259863,37.876974969472016,38.18015293111509,37.63780871833411,37.950700534206646,38.00970551331936,38.60121548461773,38.50535927058959,37.39173704949845,38.388855666763526,37.98491913972313,38.024344398894996,38.09242634423223,37.8594045905541,37.694917180964524,37.526586108513506,37.92615725441838,38.11623591988587,38.18297416705129,37.4659274374241,38.15471313075069,37.891017847201944,38.27558955305599,37.96858857435413,37.986701042506176,38.03715929690729,37.97878795945786,38.369018179694024,37.96043691178281,37.93590653386341,38.18151464419915,0.0,38.70365010994308,38.87230841550356,37.71663216961475,38.994507323063864,38.10845508157614,38.33736096082714,38.4851323073604,37.70449603581975,38.35130877864642,38.43035544824396,38.257669129466265,38.13410546464172,37.56856209840726,38.38091917545305,38.660091774235696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2078,3,4,4,1,1,2,3,3,1,1,3,0,2,3,3,2,0.0,2.0,103.28832427797484,106.22261451539639,106.1338761938498,105.49910090921715,106.03242890232248,104.05871105531885,101.56153070839639,104.67518342438153,106.30922819049395,106.76351606073793,101.08718950204097,107.16214778175049,107.02957442635199,105.8587792490696,0.0,107.54304610858289,107.85413042778738,107.36751129813177,104.63354693250245,109.21997345955823,109.94802052404701,108.63913161017034,106.18345450201967,108.21988632722639,106.07677231227207,105.19656227450572,107.6414797669384,108.29887464613412,105.28023226709509,105.98496517505639,104.21310544002381,103.13497811668805,105.22987003800311,103.59578096855418,103.81211756968302,104.26964486678445,103.59372249735861,104.8185777926414,104.3216468836361,104.87242972463979,103.19387651033824,104.06869294692181,104.02496639139862,104.27951133878946,104.20460422684296,103.6771015269122,102.0826153131658,105.91950936144728,104.46456953723103,106.12875872024112,104.379755983341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2079,4,4,4,1,1,2,3,3,2,1,4,0,2,3,3,2,0.0,1.0,27.693263100168167,28.401399325333855,27.910176669848276,28.457935722396805,28.63482613680739,27.907016606118667,27.875884336831447,27.918767220538644,27.887302152816513,28.51579579117515,28.34546997054594,28.423241719310198,27.92192490797303,28.349008742172852,28.339141985583257,28.342901855665882,28.069111408804304,28.116071878499667,27.860327848575178,28.003097954030807,28.310486782850628,28.25590321515154,28.213096862114,28.042008610260908,28.340825154922364,28.648413177434815,28.438473901414188,28.52293716244546,28.208074840789934,28.021909300247952,28.38946790179294,28.021693705624173,28.211838648722672,28.111905813317293,27.328755187578093,28.064307691034315,28.583630135268315,28.61042637289999,28.503890150636792,28.643575829028205,28.37234051864914,28.369264775459513,28.67040898879536,28.38192361417007,28.57233615389117,28.66990082894234,28.614804194448286,28.05211915419757,28.114475759965053,28.007334889577333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0
2080,5,2,3,2,1,2,3,3,3,2,4,1,1,3,3,2,0.0,3.0,16.59590247287193,16.7185824068766,16.735915784934225,16.82856824560619,16.920337457872137,16.807157546887126,16.78102161854947,16.992807468101898,16.746951041742935,17.044898994642523,16.899182890843534,16.962398725520988,16.692404053450538,16.994247685726563,17.053105518664466,16.876278855591195,16.878806826549045,16.88505786135964,16.906393264701023,16.812209747413192,16.834800547696652,16.994108711463785,16.782972137187038,16.837895067155337,16.895752678550163,16.857195177397838,16.659523261680885,16.878165584281454,16.85842779373832,16.62237144578232,17.036040050439716,16.97969401866176,16.960672282409977,16.885073002820207,0.0,16.992896355393416,17.196290544641244,17.044527359983416,17.212665877118617,17.068104583505328,17.11226469484753,17.15207762877184,17.32520874858766,17.26591573349217,16.869251901961412,17.031706326259453,17.029676028225445,16.924466142005468,17.008057945805238,16.893720469909006,16.90334575048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
2081,4,4,3,2,1,1,2,3,1,3,1,0,1,3,2,2,0.0,4.0,64.22644341374445,65.64796506834583,65.65013237940676,64.84522030323133,65.85299280891493,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,65.3925747907174,65.79360897529449,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,66.24817334683786,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,0.0,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2082,4,4,3,3,1,2,3,3,1,2,2,0,1,3,3,2,0.0,2.0,86.65387952755866,88.86944073748874,87.85451904363671,87.32066343648647,89.24610426228949,88.48454922746453,89.71974427316204,89.06547153424454,87.39826355805083,86.95054937384329,87.36135731346809,89.11842805313962,86.75303266696393,88.51351205929332,88.3660970337788,89.22563067891383,87.5917030789051,88.00151171288557,88.13828664802743,87.28508029586685,85.82207255017177,89.13623328070261,88.86362476984372,87.81444003207069,87.7157774482871,87.25951826665725,88.40508921691185,89.11647636789715,85.66753382954148,85.5104741540873,88.74269234323467,86.50495882565309,89.0649263898371,90.73222208978635,89.63295094201021,86.71054784451202,0.0,90.79374520290395,91.16344285282473,90.91851699151688,88.81843768623177,89.01586286170131,89.62296286687354,89.23599294802827,89.05026276558814,89.44804817747027,89.84975590623397,87.74718696025984,87.87936215890672,88.27393261774843,88.33088060081558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
